Fuel_ID,Truck_ID,Fuel_Date,Fuel_Type,Liters_KWh,Unit_Price,Fuel_Cost
12061044,913951,2023-03-01 05:08:12,Diesel,38.34,111.13,48398.3
12061045,912906,2023-06-17 02:13:16,Electric,169.3,55.69,3620.92
12061046,911441,2023-01-17 19:50:51,Electric,370.86,13.76,55772.46
12061047,911573,2023-12-17 23:43:22,Electric,539.19,70.99,1445.03
12061048,912629,2024-08-19 19:02:21,Electric,206.81,63.61,23603.94
12061049,913952,2024-01-30 04:00:43,Electric,491.07,96.07,28224.16
12061050,911497,2023-03-15 15:29:42,Electric,175.4,11.02,27632.48
12061051,912743,2025-06-10 19:55:30,Diesel,552.31,13.53,58416.68
12061052,912551,2023-09-26 11:33:55,Electric,393.59,80.22,54086.21
12061053,913185,2023-01-30 16:13:02,CNG,546.34,63.87,27640.15
12061054,911771,2023-03-20 04:28:41,Electric,112.73,84.55,52293.16
12061055,910302,2024-05-19 19:33:49,Electric,510.14,113.93,19939.68
12061056,912018,2023-10-18 02:37:35,Electric,517.07,30.21,35174.37
12061057,910595,2023-09-21 13:06:51,CNG,239.3,36.05,11230.62
12061058,911551,2023-06-04 16:51:33,CNG,400.71,60.97,50132.56
12061059,913599,2023-10-27 11:40:25,Electric,548.25,115.72,34007.8
12061060,911568,2023-02-13 03:52:43,Diesel,490.03,47.7,23912.7
12061061,911405,2023-02-14 05:33:54,Electric,263.32,8.47,26961.65
12061062,912673,2024-07-29 04:09:59,CNG,468.96,30.1,6004.61
12061063,911015,2024-06-30 00:26:52,CNG,134.44,6.98,36815.11
12061064,910469,2025-10-03 18:45:57,Electric,262.93,5.25,66588.85
12061065,911648,2025-08-23 06:50:14,Diesel,431.19,8.38,51787.33
12061066,913376,2024-08-15 20:27:39,CNG,13.82,100.37,50551.02
12061067,911785,2025-07-24 01:55:57,Diesel,243.43,76.88,57555.75
12061068,911851,2025-11-19 07:23:06,Diesel,329.8,80.34,15595.33
12061069,911293,2025-06-13 17:58:50,Diesel,182.28,19.28,40313.06
12061070,911282,2025-10-20 17:49:20,Diesel,454.5,55.08,51567.89
12061071,910605,2024-02-13 18:01:05,CNG,389.52,50.72,63768.56
12061072,912939,2025-01-14 08:29:09,CNG,519.78,63.41,4499.11
12061073,910463,2025-05-23 20:40:33,Diesel,318.38,50.46,34471.05
12061074,910732,2023-03-16 05:05:37,CNG,26.0,59.56,24130.47
12061075,912862,2024-03-10 13:43:33,Electric,258.48,28.26,55226.37
12061076,912356,2025-08-31 00:59:08,Diesel,274.49,20.97,67311.41
12061077,910748,2024-09-03 04:50:03,Electric,567.86,70.95,67005.33
12061078,910484,2023-05-01 04:48:54,Electric,34.57,110.24,58206.31
12061079,913799,2023-09-29 16:55:01,Diesel,300.56,39.12,58843.26
12061080,912710,2025-07-11 12:07:28,CNG,177.52,118.31,49350.29
12061081,911462,2024-11-22 14:00:03,CNG,173.23,50.15,47923.69
12061082,912020,2025-02-09 16:05:40,Electric,411.42,31.28,16048.18
12061083,913432,2024-12-09 10:05:21,Diesel,565.94,42.0,13134.71
12061084,912373,2025-12-22 16:08:32,CNG,260.15,22.05,52449.87
12061085,912407,2024-08-21 20:07:58,Electric,419.79,57.27,48607.83
12061086,910182,2025-02-25 20:09:32,CNG,492.67,50.39,63057.58
12061087,912575,2024-11-23 13:33:17,CNG,407.76,7.98,11624.96
12061088,910744,2023-12-14 01:57:56,Diesel,25.63,82.35,49657.26
12061089,913909,2023-10-05 06:43:14,CNG,92.16,36.35,19785.15
12061090,913992,2024-07-24 03:36:20,CNG,108.71,42.52,16820.39
12061091,912588,2024-07-19 15:31:38,Diesel,96.66,103.18,43217.54
12061092,910046,2023-08-09 21:59:17,Diesel,454.37,95.29,58424.25
12061093,913884,2025-11-16 13:47:31,CNG,25.69,47.59,4702.87
12061094,912116,2024-02-04 17:40:38,Diesel,322.27,7.01,3030.02
12061095,913121,2025-11-12 09:30:26,Electric,473.05,10.07,13006.06
12061096,912752,2025-01-25 06:08:19,Diesel,43.28,99.31,1240.22
12061097,911943,2024-05-21 12:37:32,Diesel,464.33,79.1,16435.37
12061098,913103,2023-05-10 09:56:04,Electric,549.19,70.8,24069.1
12061099,910999,2023-09-23 10:49:29,Diesel,165.77,117.25,9080.09
12061100,912819,2025-06-27 04:11:00,Electric,72.69,60.68,3432.49
12061101,910404,2025-02-14 00:22:02,CNG,243.34,11.57,62665.69
12061102,911765,2024-05-07 07:20:39,Diesel,377.14,56.13,2535.17
12061103,910062,2024-10-08 20:49:59,CNG,233.9,102.67,8437.23
12061104,913339,2025-06-08 02:50:45,CNG,432.27,11.64,14642.65
12061105,913850,2023-09-18 03:30:21,Electric,530.71,99.1,28493.65
12061106,913912,2025-03-15 18:11:49,CNG,392.1,80.74,60631.23
12061107,913859,2023-07-10 01:42:11,Electric,425.57,30.66,522.99
12061108,911541,2025-10-10 19:18:04,CNG,595.53,78.95,3881.67
12061109,912908,2023-06-16 01:46:48,Diesel,148.82,102.69,39490.99
12061110,911692,2023-08-16 17:50:54,Diesel,561.45,111.85,69222.25
12061111,913210,2024-07-31 19:22:58,Electric,331.83,67.36,53064.5
12061112,913464,2024-01-21 14:01:09,CNG,19.48,51.73,30705.48
12061113,912947,2025-01-16 14:06:41,CNG,134.26,105.63,5013.36
12061114,913263,2024-08-22 00:53:05,CNG,576.55,41.15,69192.54
12061115,911782,2023-10-02 18:44:19,Electric,575.73,42.04,4371.69
12061116,912526,2024-11-27 16:23:10,CNG,513.36,29.01,29078.0
12061117,911707,2025-08-04 08:24:22,Diesel,253.09,95.41,61433.81
12061118,912417,2024-05-22 09:47:17,Diesel,11.35,112.02,57128.93
12061119,913764,2023-03-31 21:43:32,Diesel,50.58,55.0,67730.99
12061120,911979,2025-11-23 03:16:46,Diesel,242.85,18.88,23126.69
12061121,913633,2024-11-07 17:53:02,Electric,367.71,51.68,6454.23
12061122,913771,2024-02-12 09:34:37,Diesel,475.67,17.72,30720.69
12061123,912391,2025-03-03 03:26:52,CNG,480.44,18.52,29808.67
12061124,912947,2024-06-04 14:58:14,Diesel,519.42,87.06,67395.36
12061125,912889,2025-03-13 16:52:21,CNG,313.52,11.17,7493.32
12061126,912944,2023-11-21 19:54:40,CNG,13.34,65.2,47255.27
12061127,913444,2025-07-31 08:33:57,CNG,29.25,77.07,3281.6
12061128,913750,2023-11-17 19:53:11,Electric,298.64,112.06,58989.39
12061129,912195,2024-12-22 20:49:19,Electric,469.76,79.84,44295.12
12061130,911480,2025-12-02 10:14:45,CNG,493.36,13.4,11842.1
12061131,911362,2025-09-19 10:55:02,CNG,174.46,57.05,58377.79
12061132,911499,2023-08-26 03:17:18,CNG,525.26,17.57,7240.98
12061133,913301,2024-11-23 06:06:40,CNG,220.53,65.07,66191.16
12061134,912711,2023-06-22 00:38:02,Diesel,91.32,90.47,40054.34
12061135,910361,2023-05-07 18:32:48,Diesel,180.93,16.61,39190.38
12061136,911693,2024-09-04 20:18:07,CNG,551.18,69.47,52229.77
12061137,913654,2023-09-27 10:30:17,Diesel,280.61,98.81,45489.89
12061138,912128,2024-12-17 06:26:23,CNG,499.07,49.45,43429.13
12061139,911633,2023-06-03 20:50:45,Diesel,411.76,101.0,32687.06
12061140,913735,2024-10-06 08:38:42,Diesel,427.94,73.54,28993.74
12061141,912820,2024-08-15 17:05:46,CNG,472.35,47.36,35349.4
12061142,912751,2023-03-21 12:27:40,Electric,565.61,110.47,39855.13
12061143,910076,2025-08-26 13:37:12,Diesel,121.28,27.51,52467.03
12061144,912907,2023-12-10 16:46:35,Diesel,9.2,67.8,3602.43
12061145,912129,2025-02-17 08:42:08,Diesel,435.65,16.13,64009.02
12061146,911453,2025-02-04 07:40:42,CNG,583.8,5.16,15146.97
12061147,913633,2025-06-19 18:17:55,CNG,472.6,100.11,30962.16
12061148,911712,2024-08-08 06:41:05,Diesel,457.58,87.56,21110.27
12061149,910869,2025-05-18 00:09:16,CNG,310.38,47.65,16752.52
12061150,911947,2025-07-05 20:34:57,Diesel,141.36,28.71,3739.34
12061151,911473,2023-11-24 16:13:50,Electric,270.1,62.33,39667.92
12061152,911710,2024-04-20 06:34:11,Diesel,152.58,77.06,47979.23
12061153,911155,2025-12-03 19:26:41,Diesel,128.12,52.27,61666.12
12061154,913497,2023-10-06 16:33:17,CNG,13.69,49.47,4306.37
12061155,911842,2025-08-04 21:25:36,Electric,485.55,24.4,48083.85
12061156,910340,2025-07-08 22:35:21,CNG,392.37,17.02,21982.24
12061157,912945,2023-05-02 04:37:38,CNG,540.66,40.32,50879.15
12061158,911351,2023-03-06 13:28:00,Electric,311.95,58.09,22971.37
12061159,913219,2023-09-06 13:08:51,Diesel,247.65,91.11,69552.22
12061160,910969,2024-05-03 07:48:39,Diesel,135.14,108.07,32368.99
12061161,910192,2023-10-18 18:49:03,Electric,269.26,61.61,7751.72
12061162,911068,2023-03-22 11:03:20,Diesel,79.58,26.61,49610.24
12061163,913949,2023-02-05 02:56:33,Electric,515.55,70.1,9081.86
12061164,913610,2024-09-08 21:06:43,Electric,412.17,86.17,41887.12
12061165,913860,2025-11-11 11:40:36,Electric,209.25,84.52,23638.52
12061166,912941,2025-09-14 14:06:13,Diesel,149.24,88.38,65686.84
12061167,910774,2025-05-28 05:54:03,Electric,558.17,58.71,6574.0
12061168,910989,2023-10-18 00:31:42,CNG,233.09,48.37,23328.99
12061169,913638,2025-07-30 22:37:42,Diesel,485.29,25.37,53868.78
12061170,911916,2024-12-05 12:12:11,CNG,366.36,34.82,49757.14
12061171,910699,2025-08-05 20:02:18,CNG,163.59,107.04,17034.97
12061172,910074,2024-04-15 00:56:03,Diesel,467.64,114.94,65194.64
12061173,911998,2025-05-29 13:20:33,Electric,303.48,72.17,44853.41
12061174,913522,2023-08-12 18:14:20,Diesel,73.14,106.95,9537.35
12061175,912586,2023-08-10 18:24:47,Diesel,532.73,115.51,64927.4
12061176,911605,2025-06-20 04:05:17,CNG,287.91,40.53,51620.71
12061177,911150,2025-01-10 01:52:49,Diesel,12.63,24.72,10663.71
12061178,910121,2023-03-06 03:32:08,Electric,532.86,45.63,41537.18
12061179,911384,2025-08-28 01:21:32,Diesel,486.85,114.17,26194.84
12061180,911718,2025-04-03 01:16:07,Electric,55.66,29.82,67811.87
12061181,912491,2025-04-14 07:55:50,CNG,597.44,63.9,36461.23
12061182,910863,2025-03-02 15:26:35,CNG,207.13,115.69,28779.88
12061183,910345,2024-10-11 20:10:06,CNG,128.21,19.53,39369.9
12061184,910907,2024-08-15 00:27:45,CNG,548.78,62.75,42068.03
12061185,913933,2025-06-20 23:34:21,CNG,18.99,62.51,49368.36
12061186,913629,2024-04-24 11:40:18,Diesel,420.29,84.55,45750.97
12061187,911861,2023-12-06 05:36:36,CNG,198.68,24.58,16442.94
12061188,911130,2025-03-28 04:07:39,Diesel,195.24,61.7,39672.36
12061189,912187,2023-10-29 18:04:13,Electric,526.67,76.23,54387.79
12061190,913216,2024-07-12 10:19:01,Diesel,75.47,98.48,31977.63
12061191,912872,2023-02-11 22:27:27,CNG,169.23,14.56,55882.13
12061192,913289,2023-09-09 23:13:08,CNG,531.3,41.47,44334.79
12061193,911678,2025-03-05 23:17:57,CNG,60.31,118.42,32954.66
12061194,911424,2024-01-17 17:26:37,Electric,542.22,21.7,13748.68
12061195,912068,2023-04-15 01:25:49,CNG,285.83,89.67,29767.27
12061196,912925,2025-11-08 06:23:39,CNG,54.83,15.62,27065.21
12061197,912039,2025-01-07 12:46:09,CNG,268.91,13.43,6454.73
12061198,911973,2024-08-15 12:19:38,CNG,203.63,116.28,34362.88
12061199,911470,2023-06-07 02:12:41,Diesel,413.13,17.04,2154.51
12061200,912199,2025-02-04 05:22:41,CNG,446.48,32.36,22000.02
12061201,912556,2023-11-24 16:36:24,CNG,216.8,74.31,37610.61
12061202,910406,2023-07-04 23:04:23,Diesel,411.41,117.28,22166.91
12061203,912850,2025-09-07 09:58:06,CNG,456.49,51.71,17405.23
12061204,910302,2023-01-26 18:22:39,Electric,291.21,108.89,34704.82
12061205,911039,2023-02-11 05:55:44,Electric,63.38,89.32,44731.0
12061206,913056,2023-01-15 06:19:01,Electric,482.48,78.48,27215.52
12061207,912020,2024-08-28 19:13:08,CNG,467.43,40.08,7697.04
12061208,912464,2024-02-11 07:22:12,Diesel,201.16,5.02,46776.57
12061209,912361,2023-10-06 06:55:37,CNG,92.8,23.0,35166.0
12061210,912130,2025-12-27 19:31:35,CNG,589.11,86.52,28122.31
12061211,910364,2023-12-29 13:49:20,Electric,60.34,106.31,22929.8
12061212,911882,2023-03-14 18:25:02,CNG,488.97,74.41,16714.42
12061213,911105,2025-10-17 11:27:36,Electric,331.69,116.56,56713.35
12061214,912814,2024-05-10 02:33:01,CNG,194.95,76.99,49164.15
12061215,912392,2024-02-12 17:45:43,CNG,429.98,100.74,22556.54
12061216,911596,2023-07-14 17:19:43,CNG,36.49,30.29,29721.21
12061217,913313,2023-12-31 19:29:51,Electric,501.99,13.43,48810.28
12061218,912851,2025-06-15 21:35:48,Electric,84.2,45.0,64512.57
12061219,911366,2023-02-02 13:26:48,Diesel,100.73,26.76,23178.71
12061220,912533,2025-07-23 04:25:53,Diesel,550.08,42.18,60133.44
12061221,910893,2024-05-25 03:45:10,CNG,501.11,105.55,58806.45
12061222,913521,2025-03-02 10:30:12,Diesel,460.65,61.92,42160.02
12061223,913948,2025-10-22 00:24:21,Electric,234.81,63.26,33885.37
12061224,913082,2025-12-12 20:56:04,CNG,573.41,73.07,31762.48
12061225,911604,2024-10-23 01:24:08,Electric,459.41,72.16,52469.69
12061226,912827,2025-02-28 04:13:34,Electric,155.77,87.24,66263.12
12061227,912825,2024-12-30 22:21:57,Diesel,577.92,29.44,16784.31
12061228,912148,2023-03-05 12:38:03,Electric,593.64,60.68,23623.34
12061229,912955,2024-06-09 13:48:46,Electric,394.49,44.73,14120.89
12061230,912521,2025-10-04 07:50:59,CNG,88.93,117.25,64957.26
12061231,913592,2023-08-04 22:15:42,Electric,78.62,85.42,51699.65
12061232,910467,2024-02-18 03:04:52,Diesel,25.47,30.4,14380.11
12061233,911983,2025-02-09 06:21:23,Diesel,261.98,83.09,7317.81
12061234,913103,2023-02-19 21:51:33,Electric,60.66,60.28,65314.98
12061235,913814,2024-07-12 10:48:21,Diesel,575.25,104.13,38402.62
12061236,913420,2023-10-28 11:51:02,CNG,553.34,75.88,63029.99
12061237,912516,2024-06-20 05:32:34,Diesel,9.08,65.82,45536.76
12061238,910511,2023-10-31 01:13:39,CNG,38.16,58.11,67883.67
12061239,913924,2025-01-11 17:39:01,CNG,588.92,91.31,24841.68
12061240,912797,2023-07-20 05:45:24,Electric,355.88,7.21,33546.76
12061241,911011,2024-09-20 18:06:33,Diesel,306.2,41.47,15031.2
12061242,911578,2023-04-06 22:36:34,CNG,94.86,69.86,21682.62
12061243,911890,2025-06-09 21:32:36,Diesel,376.17,100.75,67243.99
12061244,913103,2023-12-22 04:18:26,Diesel,493.48,104.98,12818.33
12061245,913903,2025-11-01 11:44:25,Diesel,181.83,92.95,67503.37
12061246,910474,2024-04-02 16:27:41,Electric,456.15,92.65,27980.41
12061247,911411,2025-11-12 03:17:40,Diesel,21.99,63.73,40349.22
12061248,911435,2023-09-08 08:59:20,Diesel,51.7,11.36,5851.19
12061249,910580,2023-12-12 02:17:06,CNG,134.28,104.77,11397.37
12061250,913381,2024-06-14 10:21:58,CNG,132.86,109.06,55993.69
12061251,913657,2025-11-29 10:46:04,CNG,448.2,69.34,38785.41
12061252,913790,2024-03-25 03:48:16,Diesel,70.23,15.05,3246.67
12061253,913362,2024-01-23 03:10:39,Diesel,263.16,108.12,28431.44
12061254,912139,2025-05-29 19:53:52,CNG,232.52,114.28,4913.18
12061255,912659,2023-04-20 20:51:43,Electric,335.69,104.38,14641.77
12061256,912759,2024-12-27 19:05:10,Diesel,122.28,9.15,60328.54
12061257,910564,2024-01-18 18:33:17,CNG,61.01,109.41,53673.63
12061258,910122,2024-12-21 09:06:57,CNG,272.83,64.29,44928.27
12061259,910833,2024-10-12 03:16:28,Electric,409.82,5.07,41719.39
12061260,912283,2025-01-30 12:57:27,Electric,22.73,23.64,32431.97
12061261,913079,2025-07-18 07:37:23,Diesel,465.37,6.4,22089.72
12061262,912592,2025-07-29 19:55:20,Diesel,85.86,25.57,38215.23
12061263,910384,2023-07-03 01:20:29,Diesel,201.95,116.84,54811.97
12061264,911127,2025-08-19 11:13:24,Diesel,314.42,114.75,11921.2
12061265,910923,2024-10-30 08:22:24,Electric,194.95,74.03,40395.7
12061266,912927,2023-12-16 10:42:56,Diesel,236.11,45.8,54863.68
12061267,912335,2023-10-22 23:17:56,Electric,116.46,101.02,9504.13
12061268,913050,2025-04-30 06:26:56,Electric,157.47,105.95,20253.5
12061269,911890,2023-04-09 18:30:26,Diesel,318.86,32.53,31452.25
12061270,912900,2024-03-10 20:40:08,CNG,43.77,19.05,62729.77
12061271,912231,2023-03-02 23:22:27,Diesel,148.42,37.71,9581.7
12061272,913135,2024-10-05 05:16:15,Electric,550.73,56.45,56652.42
12061273,912935,2024-02-13 14:38:42,CNG,451.27,58.0,34815.38
12061274,911364,2025-11-29 16:41:42,CNG,227.01,19.19,54473.58
12061275,912953,2023-08-04 00:25:31,CNG,450.9,24.01,46549.35
12061276,912762,2023-01-19 16:54:45,Diesel,87.97,119.6,47054.86
12061277,913816,2023-08-07 13:30:43,CNG,266.54,104.31,46379.57
12061278,912604,2025-05-22 06:35:14,Diesel,343.28,64.54,38581.28
12061279,913602,2024-08-24 06:10:28,Electric,369.31,49.0,29122.11
12061280,913632,2025-11-24 23:48:18,Electric,348.22,103.22,52743.02
12061281,911301,2023-07-16 06:24:55,Electric,270.9,56.53,4077.87
12061282,911402,2023-06-28 02:49:01,Diesel,210.12,40.21,27782.14
12061283,913565,2023-09-19 03:03:31,CNG,432.56,48.23,32575.19
12061284,910208,2024-09-04 13:49:12,CNG,507.0,28.37,29945.75
12061285,910626,2024-03-03 09:52:19,Diesel,184.51,74.08,20611.17
12061286,913134,2023-02-19 19:27:59,Electric,74.06,85.19,60601.75
12061287,910468,2024-05-16 19:03:26,CNG,203.28,45.0,5172.2
12061288,910555,2025-05-11 01:58:51,Electric,503.38,54.13,33429.0
12061289,912177,2023-06-24 09:41:22,Electric,438.28,97.14,7302.47
12061290,913096,2024-04-09 13:25:01,CNG,183.76,118.11,58073.1
12061291,912163,2024-12-15 19:51:30,Electric,583.22,85.03,24878.98
12061292,910340,2023-08-10 10:33:01,Diesel,163.95,7.92,68269.26
12061293,911960,2025-09-02 13:17:50,Electric,535.73,24.63,53369.34
12061294,911824,2025-05-19 07:23:54,Electric,510.86,96.65,66557.64
12061295,913186,2025-06-21 02:47:09,Electric,196.41,78.58,49371.82
12061296,912359,2024-09-17 01:46:09,CNG,146.36,31.45,9452.91
12061297,913960,2024-11-18 03:06:42,Electric,125.6,61.72,2933.96
12061298,911896,2025-12-17 13:00:20,Electric,387.25,31.76,10646.49
12061299,910387,2025-01-09 16:36:01,CNG,569.23,109.01,26900.34
12061300,911434,2025-04-28 03:29:03,Diesel,182.53,11.44,37746.95
12061301,912042,2025-10-15 06:58:57,Electric,247.46,44.74,65940.74
12061302,913601,2025-01-12 20:32:50,Electric,377.63,87.46,68297.12
12061303,910392,2025-09-16 17:47:09,Diesel,563.83,51.58,12603.49
12061304,911294,2024-05-13 03:06:50,CNG,25.81,96.54,10203.92
12061305,912744,2023-09-09 02:38:32,Electric,493.73,28.72,31141.25
12061306,911364,2023-04-01 20:38:16,Diesel,61.65,97.72,17824.81
12061307,910474,2023-02-27 09:06:20,Diesel,543.53,111.55,31390.39
12061308,910393,2024-09-26 15:05:30,CNG,352.0,50.02,67483.07
12061309,912789,2024-05-31 00:07:56,Diesel,166.36,82.49,56341.91
12061310,910507,2023-10-20 02:33:37,CNG,210.8,62.15,54952.45
12061311,910762,2024-08-27 07:08:55,Diesel,247.68,110.34,48127.16
12061312,910870,2024-01-06 16:14:16,CNG,53.68,14.84,10140.93
12061313,910025,2024-09-01 18:12:29,Diesel,515.44,80.13,20930.62
12061314,911235,2023-10-13 06:44:53,Diesel,214.63,62.63,58811.12
12061315,911464,2024-05-15 01:30:08,CNG,16.61,60.57,35795.85
12061316,910038,2023-09-12 03:09:57,CNG,221.12,32.21,69734.92
12061317,913537,2025-11-20 12:23:43,CNG,538.22,60.56,52966.57
12061318,910679,2024-07-18 03:08:26,Electric,377.14,52.62,51659.98
12061319,912825,2023-09-08 19:34:41,CNG,404.49,71.72,52458.54
12061320,912800,2024-10-23 03:25:32,CNG,492.68,23.09,8879.48
12061321,911604,2024-08-19 01:10:18,Electric,597.95,117.2,46967.56
12061322,910906,2025-05-29 03:03:50,Diesel,396.37,13.22,2289.08
12061323,913707,2023-05-17 10:51:14,Diesel,467.68,87.01,17886.96
12061324,910039,2024-03-14 15:49:57,Electric,163.84,29.95,66616.01
12061325,912115,2025-09-29 21:23:52,Electric,81.76,76.89,1010.45
12061326,912158,2025-09-11 19:44:26,Electric,245.72,92.37,8908.25
12061327,910164,2024-11-16 22:43:37,CNG,191.94,34.36,38214.94
12061328,911679,2024-11-30 07:44:00,Diesel,179.62,6.95,39999.47
12061329,913300,2025-06-26 01:42:05,CNG,127.89,97.71,15871.74
12061330,911930,2025-03-17 03:13:17,Electric,374.37,10.26,51507.07
12061331,910031,2024-02-15 04:05:18,Diesel,377.02,101.34,12872.17
12061332,913193,2023-05-30 10:10:03,Diesel,437.48,8.02,44890.02
12061333,910342,2024-05-18 12:43:46,Electric,212.76,105.17,52192.37
12061334,913896,2024-02-21 10:06:39,CNG,253.81,80.71,29851.36
12061335,912973,2023-08-16 18:49:51,Electric,256.83,26.29,33212.56
12061336,911236,2023-06-23 17:33:46,CNG,30.08,64.09,48956.77
12061337,911942,2023-07-24 19:36:48,CNG,449.18,108.95,24654.45
12061338,913878,2024-10-12 20:21:54,CNG,16.62,90.33,23177.48
12061339,912540,2024-11-13 01:22:55,Diesel,88.63,48.98,9394.81
12061340,912607,2025-10-18 12:01:06,CNG,533.87,79.02,39602.1
12061341,911328,2024-01-23 07:32:49,Diesel,367.26,47.52,48860.76
12061342,913260,2024-03-14 08:42:25,CNG,71.14,92.63,64669.87
12061343,913278,2025-10-30 06:17:40,CNG,260.81,61.41,20091.57
12061344,913630,2024-12-05 02:47:44,Diesel,269.47,58.84,6709.59
12061345,911690,2025-09-27 22:28:14,Diesel,252.51,74.17,21573.46
12061346,910442,2024-05-18 20:12:36,Diesel,63.99,68.48,20617.59
12061347,911514,2023-06-30 06:00:28,Electric,583.22,74.28,15733.83
12061348,911790,2024-07-30 13:51:24,Electric,540.28,9.49,21764.55
12061349,910780,2023-09-14 10:30:07,CNG,20.44,67.64,3717.4
12061350,911466,2024-10-18 18:37:29,Electric,198.22,70.44,26416.73
12061351,913765,2024-02-15 01:09:06,Diesel,74.19,23.11,18546.89
12061352,913487,2023-04-10 16:11:20,Diesel,127.51,97.72,26038.77
12061353,912643,2023-05-31 23:36:56,Diesel,76.83,48.21,36523.95
12061354,911749,2023-07-19 06:09:30,Electric,20.94,14.04,9423.79
12061355,912455,2023-07-07 22:34:03,Electric,100.29,104.63,3931.69
12061356,912964,2024-10-14 11:15:55,Diesel,485.7,96.26,52700.49
12061357,911144,2025-03-28 04:41:59,Electric,116.35,36.17,61642.01
12061358,913397,2025-11-22 20:44:47,Electric,168.62,58.95,38249.86
12061359,913264,2025-02-07 08:04:01,CNG,73.42,88.78,18171.81
12061360,912350,2024-04-19 22:48:51,CNG,29.85,80.3,29330.24
12061361,913889,2025-05-04 18:03:39,Electric,126.49,110.69,56072.35
12061362,910602,2023-05-25 12:15:58,CNG,189.49,102.45,23283.02
12061363,912028,2024-01-23 21:13:08,CNG,226.51,61.27,14345.14
12061364,910580,2025-09-26 00:00:24,CNG,348.32,39.97,54362.15
12061365,913854,2024-08-04 12:54:56,CNG,386.82,103.69,63282.22
12061366,911750,2025-09-26 16:50:16,Diesel,476.15,33.04,1924.53
12061367,910015,2023-01-10 18:55:02,Diesel,17.85,103.14,17589.68
12061368,913619,2025-06-22 21:35:51,Electric,587.71,49.16,31329.59
12061369,912951,2025-06-28 06:56:55,Electric,407.57,109.69,34129.4
12061370,912908,2024-11-30 05:01:12,Electric,492.0,34.88,51828.09
12061371,913357,2025-05-28 03:47:30,Electric,180.38,91.0,17757.82
12061372,912533,2024-01-21 16:40:04,Diesel,597.08,76.93,50191.82
12061373,911917,2025-05-28 04:53:46,CNG,141.51,59.64,45801.82
12061374,912133,2025-10-25 03:00:23,CNG,102.15,14.92,18495.38
12061375,912777,2025-08-08 09:16:01,Electric,377.47,11.45,69543.29
12061376,910254,2023-05-20 20:23:02,Diesel,130.9,56.45,34333.93
12061377,911976,2024-10-26 02:46:28,Electric,266.46,39.99,37401.97
12061378,911973,2024-06-10 10:30:58,CNG,86.03,96.04,5467.56
12061379,911550,2023-08-02 14:20:20,CNG,130.68,68.85,33216.72
12061380,913502,2024-12-21 07:43:18,CNG,93.06,17.47,60254.25
12061381,911257,2024-05-05 01:51:21,CNG,483.44,89.43,8998.18
12061382,911617,2024-07-20 07:07:41,Electric,596.3,76.14,16557.32
12061383,912372,2023-12-30 03:47:28,Electric,540.13,106.41,8825.48
12061384,911617,2024-08-11 15:21:35,CNG,473.13,7.07,33811.02
12061385,913781,2024-09-30 10:48:55,Electric,481.46,91.39,21602.4
12061386,913154,2023-01-30 10:10:11,Electric,103.78,23.24,32302.72
12061387,912375,2024-05-27 15:49:58,CNG,181.92,83.78,17994.98
12061388,912396,2024-07-23 00:35:47,CNG,487.73,81.49,28615.69
12061389,910422,2023-09-04 13:08:09,CNG,312.3,10.02,12278.85
12061390,913415,2024-09-30 09:37:17,Electric,415.45,33.26,61297.61
12061391,912208,2025-04-09 16:30:33,CNG,552.88,11.14,51985.48
12061392,914000,2023-03-25 15:42:19,Electric,463.82,77.81,52672.81
12061393,911944,2025-05-06 07:57:48,Diesel,533.2,76.12,16342.35
12061394,912666,2024-09-05 00:32:40,CNG,555.31,31.35,9816.23
12061395,911343,2025-05-23 09:18:45,CNG,585.11,101.04,59555.44
12061396,910492,2023-11-25 19:08:25,Electric,384.65,100.97,61077.97
12061397,911222,2024-12-29 12:43:50,CNG,229.29,7.33,6472.54
12061398,912076,2023-10-19 12:33:38,CNG,373.21,23.47,62948.14
12061399,911092,2024-11-21 15:55:40,Electric,562.59,35.54,62011.09
12061400,913744,2023-05-15 20:54:29,Diesel,555.53,119.56,14360.83
12061401,911040,2023-09-25 13:48:19,Electric,308.23,21.72,38833.75
12061402,913722,2024-12-24 00:20:04,Electric,538.07,81.79,24750.49
12061403,912438,2025-12-13 06:18:49,Diesel,386.34,14.42,51825.12
12061404,913420,2023-02-14 19:03:34,Electric,422.23,95.89,48475.22
12061405,913739,2024-11-09 20:16:18,Electric,222.64,53.08,6443.92
12061406,913366,2025-11-08 13:43:57,CNG,393.98,59.56,47472.02
12061407,910692,2025-07-08 01:03:36,Electric,462.63,90.46,55095.49
12061408,912232,2023-11-03 08:08:48,Electric,184.71,96.21,28001.63
12061409,912799,2023-01-08 16:13:26,Electric,326.77,8.65,64876.67
12061410,911089,2025-01-14 06:56:43,Diesel,274.28,53.31,16897.82
12061411,913075,2025-10-15 10:29:32,Diesel,514.39,108.05,7771.13
12061412,912157,2025-08-20 01:43:20,Diesel,400.28,102.97,66801.11
12061413,910407,2024-02-03 02:51:06,Electric,141.14,32.3,21227.13
12061414,913062,2023-08-03 00:40:57,Diesel,38.15,21.28,30420.27
12061415,912602,2024-09-22 01:20:57,Diesel,220.21,82.35,22128.58
12061416,910257,2024-11-16 11:20:46,Electric,122.14,100.62,47478.14
