Load_ID,Customer_ID,Origin_Warehouse_ID,Destination_City,Driver_ID,Truck_ID,Load_Date,Weight_KG,Freight_Revenue,Status,Load_Year,Load_Month,Load_Month_Name
10049358,544027.0,920047.0,Delhi,904502,912596,2023-03-28 18:30:32,2709.2,234527.44,In Transit,2023,3,March
10049359,507170.0,920315.0,Hyderabad,904508,913945,2024-08-26 11:42:57,13626.4,163833.55,Delivered,2024,8,August
10049360,519478.0,920087.0,Mumbai,909759,911696,2025-10-05 00:15:09,10540.0,145799.07,Failed,2025,10,October
10049361,506760.0,920132.0,Pune,909016,914000,2023-04-04 08:57:43,13799.4,137238.12,Delivered,2023,4,April
10049362,530999.0,920350.0,Chennai,902566,913336,2025-10-24 11:32:38,13679.3,147983.93,Delivered,2025,10,October
10049363,507176.0,920323.0,Delhi,905043,910523,2025-08-29 17:02:12,8141.9,92735.63,Delivered,2025,8,August
10049364,527932.0,920389.0,Delhi,901519,910290,2025-12-01 16:25:14,22731.7,40287.0,Delivered,2025,12,December
10049365,540013.0,920203.0,Kolkata,906011,912081,2024-08-13 18:17:47,13323.7,99447.35,Delivered,2024,8,August
10049366,515336.0,920166.0,Hyderabad,904110,911799,2025-07-25 00:10:49,10629.6,101440.94,In Transit,2025,7,July
10049367,530700.0,920333.0,Bengaluru,904097,913780,2024-12-27 20:30:45,12849.0,171718.23,In Transit,2024,12,December
10049368,546987.0,920285.0,Mumbai,904166,910226,2024-04-20 17:03:40,7124.9,23689.14,Delivered,2024,4,April
10049369,544172.0,920130.0,Pune,907009,913321,2023-11-01 04:10:35,16069.4,133685.12,Delivered,2023,11,November
10049370,546409.0,920222.0,Pune,911318,911428,2025-11-17 11:33:14,18552.2,24645.49,Delivered,2025,11,November
10049371,528226.0,920300.0,Pune,906263,911929,2025-08-25 11:14:33,7163.0,220179.24,Delivered,2025,8,August
10049372,521238.0,920373.0,Kolkata,908683,913444,2023-08-09 17:53:51,12813.6,24262.92,Delivered,2023,8,August
10049373,528671.0,920246.0,Bengaluru,900090,910756,2023-03-17 09:26:00,23518.5,112416.91,Delivered,2023,3,March
10049374,505416.0,920355.0,Bengaluru,906842,912427,2024-09-01 09:05:10,14959.8,227572.05,Cancelled,2024,9,September
10049375,517935.0,920088.0,Hyderabad,901175,910583,2024-09-23 13:13:11,14946.4,91752.01,Delivered,2024,9,September
10049376,514875.0,920295.0,Pune,900088,913160,2024-10-19 17:13:52,11311.4,28389.04,Delivered,2024,10,October
10049377,517095.0,920350.0,Chennai,908721,912869,2025-06-26 14:22:38,2617.2,35316.12,Delivered,2025,6,June
10049378,520825.0,920350.0,Bengaluru,903190,910545,2024-09-11 03:51:47,11664.2,63212.79,Delivered,2024,9,September
10049379,524900.0,920246.0,Bengaluru,909720,912493,2023-02-09 21:05:46,504.4,42435.78,In Transit,2023,2,February
10049380,512580.0,920104.0,Mumbai,910406,913898,2025-05-26 08:27:30,16003.2,7850.51,Delivered,2025,5,May
10049381,511687.0,920011.0,Bengaluru,908691,912186,2025-02-18 13:54:31,8556.6,110841.57,Delivered,2025,2,February
10049382,541411.0,920102.0,Chennai,903593,910527,2024-03-14 22:20:30,7896.4,8594.81,Delivered,2024,3,March
10049383,549441.0,920103.0,Chennai,903075,910808,2025-09-27 21:45:05,6546.2,164210.84,Delivered,2025,9,September
10049384,538420.0,920338.0,Chennai,911294,913258,2023-08-09 04:27:03,14311.9,13042.95,Delivered,2023,8,August
10049385,508352.0,920400.0,Jaipur,911320,913675,2023-09-03 17:11:05,6083.4,30316.8,Delivered,2023,9,September
10049386,533257.0,920169.0,Chennai,907692,911477,2024-03-21 19:00:53,25425.8,236732.26,Delivered,2024,3,March
10049387,506509.0,920243.0,Jaipur,901857,910869,2024-12-18 10:53:52,16110.2,187860.04,Delivered,2024,12,December
10049388,504396.0,920282.0,Chennai,902232,912811,2024-01-23 07:05:33,24062.6,8689.28,Delivered,2024,1,January
10049389,533296.0,920061.0,Delhi,907509,911110,2025-06-22 08:48:20,15825.2,10822.16,Delivered,2025,6,June
10049390,531847.0,920049.0,Hyderabad,901235,911204,2024-12-12 21:54:49,13355.7,155797.52,Delivered,2024,12,December
10049391,546642.0,920141.0,Jaipur,905834,910020,2024-06-21 17:32:06,14818.8,66547.25,Delivered,2024,6,June
10049392,507443.0,920093.0,Chennai,908662,910362,2023-01-02 11:08:26,25648.5,25204.05,In Transit,2023,1,January
10049393,504816.0,920189.0,Hyderabad,900329,912928,2024-05-13 13:43:00,26162.2,112451.65,In Transit,2024,5,May
10049394,508386.0,920291.0,Kolkata,900371,913654,2025-07-02 00:49:21,18058.0,176930.65,Delivered,2025,7,July
10049395,534414.0,920202.0,Delhi,906613,912613,2025-04-04 15:28:54,8350.9,115217.86,In Transit,2025,4,April
10049396,517499.0,920223.0,Bengaluru,904584,911736,2024-10-16 15:03:06,23736.9,221566.35,In Transit,2024,10,October
10049397,545985.0,920300.0,Mumbai,904344,913457,2023-11-04 18:26:38,20070.9,29722.61,Delivered,2023,11,November
10049398,535992.0,920124.0,Kolkata,900138,910438,2023-11-04 14:48:40,15922.6,70321.24,Delivered,2023,11,November
10049399,519360.0,920287.0,Pune,911059,911538,2023-08-01 03:17:59,7147.5,135765.25,Delivered,2023,8,August
10049400,541797.0,920118.0,Kolkata,910885,910950,2024-11-12 06:57:55,7960.8,146818.05,Delivered,2024,11,November
10049401,522383.0,920172.0,Bengaluru,911183,912666,2023-08-24 22:01:35,21800.2,188570.45,Delivered,2023,8,August
10049402,548250.0,920067.0,Pune,905959,912472,2023-11-11 22:41:21,27830.0,218119.27,Delivered,2023,11,November
10049403,509458.0,920176.0,Delhi,902881,911531,2023-03-24 16:14:44,11595.5,234036.56,Failed,2023,3,March
10049404,544046.0,920312.0,Mumbai,903102,912645,2025-10-16 16:02:04,10030.1,165917.58,In Transit,2025,10,October
10049405,534515.0,920168.0,Mumbai,900065,912064,2024-09-23 12:14:43,19295.8,144845.58,Delivered,2024,9,September
10049406,544118.0,920031.0,Kolkata,902350,912816,2024-07-05 03:37:49,21470.8,193629.87,Delivered,2024,7,July
10049407,529732.0,920380.0,Jaipur,911834,913680,2025-01-25 02:58:13,16665.8,113192.77,Delivered,2025,1,January
10049408,544241.0,920156.0,Pune,908545,913071,2025-07-06 01:50:51,24757.2,117479.96,Delivered,2025,7,July
10049409,526229.0,920368.0,Mumbai,900869,911534,2024-02-06 21:11:25,11910.0,54544.52,Delivered,2024,2,February
10049410,515130.0,920070.0,DELHI,911564,913715,2024-06-27 00:19:03,5672.0,64018.93,Delivered,2024,6,June
10049411,547236.0,920373.0,Chennai,911580,912586,2025-10-30 19:31:27,708.5,185150.59,Delivered,2025,10,October
10049412,518112.0,920221.0,Pune,902201,912394,2024-01-31 13:21:26,13647.1,181233.09,Delivered,2024,1,January
10049413,541270.0,920175.0,Jaipur,903963,910012,2023-05-18 00:47:10,4522.0,130405.43,Delivered,2023,5,May
10049414,512741.0,920094.0,Chennai,904780,910670,2024-09-18 13:18:43,901.6,104577.47,In Transit,2024,9,September
10049415,506042.0,920072.0,Chennai,904848,910464,2024-12-14 10:44:52,1052.3,109692.32,Delivered,2024,12,December
10049416,534689.0,920015.0,Jaipur,910001,912005,2025-12-19 23:00:40,26324.5,96554.46,Delivered,2025,12,December
10049417,520005.0,920228.0,Hyderabad,911968,912917,2023-04-28 08:27:32,22735.8,151809.65,Delivered,2023,4,April
10049418,507844.0,920213.0,Mumbai,907005,911460,2024-08-08 20:28:19,1169.5,145491.65,Delivered,2024,8,August
10049419,518993.0,920206.0,Bengaluru,902486,912765,2025-11-04 20:09:03,21685.5,118258.44,Delivered,2025,11,November
10049420,546807.0,920119.0,Delhi,910344,911786,2023-07-01 16:35:27,4949.2,135989.93,Delivered,2023,7,July
10049421,534369.0,920061.0,Pune,905219,911296,2024-06-04 17:54:55,22764.6,57556.77,Delivered,2024,6,June
10049422,546776.0,920360.0,,903863,913798,2023-04-24 21:12:08,1876.7,199703.76,Delivered,2023,4,April
10049423,537908.0,920259.0,Delhi,903630,911884,2024-02-16 04:51:02,24533.2,188481.32,In Transit,2024,2,February
10049424,520280.0,920133.0,Kolkata,902048,911339,2025-04-03 01:45:20,1397.6,20850.87,In Transit,2025,4,April
10049425,543666.0,920232.0,Pune,908442,911856,2024-11-14 11:51:53,7841.5,19260.56,Delivered,2024,11,November
10049426,523660.0,920316.0,Hyderabad,909121,910727,2024-12-22 00:11:57,24898.0,132302.62,Delivered,2024,12,December
10049427,507318.0,920028.0,Hyderabad,910253,911216,2023-10-10 22:15:42,12014.4,40056.92,Cancelled,2023,10,October
10049428,543968.0,920211.0,Bengaluru,902507,910007,2023-06-26 18:27:59,16875.3,122013.92,Delivered,2023,6,June
10049429,500932.0,920335.0,Jaipur,911085,913344,2024-06-21 02:24:27,10644.1,53854.61,In Transit,2024,6,June
10049430,512190.0,920042.0,Delhi,911645,912404,2024-07-12 13:29:18,23171.5,213013.55,Delivered,2024,7,July
10049431,510845.0,920191.0,Bengaluru,906473,911719,2025-01-09 12:21:01,13372.9,111013.31,Delivered,2025,1,January
10049432,529631.0,920097.0,Pune,903932,913186,2024-08-23 00:53:22,2394.5,141560.47,Delivered,2024,8,August
10049433,502498.0,920068.0,Bengaluru,904690,913919,2023-04-17 10:17:51,5683.3,203678.25,Delivered,2023,4,April
10049434,538241.0,920265.0,Pune,902193,911481,2023-04-23 18:40:43,3227.3,171502.48,Failed,2023,4,April
10049435,508198.0,920010.0,Chennai,903998,913678,2025-10-06 13:00:44,10204.8,114473.29,Delivered,2025,10,October
10049436,534770.0,920089.0,Mumbai,903232,912300,2024-12-30 21:43:41,19381.3,163914.3,Delivered,2024,12,December
10049437,525306.0,920339.0,Bengaluru,900683,910224,2023-09-18 16:40:11,19878.8,23506.84,Delivered,2023,9,September
10049438,549850.0,920271.0,Chennai,910035,911597,2023-03-04 07:35:14,21916.0,140461.01,Delivered,2023,3,March
10049439,528018.0,920255.0,Hyderabad,903331,910126,2023-08-07 18:58:53,3041.9,133453.12,Delivered,2023,8,August
10049440,506535.0,920375.0,Kolkata,906099,910265,2023-01-13 16:42:18,20562.7,229978.56,Delivered,2023,1,January
10049441,505992.0,920136.0,Chennai,909562,911869,2024-03-26 22:13:05,17890.8,99895.95,Delivered,2024,3,March
10049442,537987.0,920154.0,Jaipur,901087,911123,2024-08-05 19:24:38,24422.6,142152.1,Delivered,2024,8,August
10049443,522896.0,920348.0,Mumbai,903364,913283,2025-02-08 00:25:08,23527.0,62290.51,Delivered,2025,2,February
10049444,541146.0,920293.0,Delhi,900635,912929,2024-08-17 22:11:21,18838.7,77966.36,Delivered,2024,8,August
10049445,527061.0,920047.0,Kolkata,900686,911151,2025-10-23 21:33:09,519.6,18788.44,Delivered,2025,10,October
10049446,537605.0,920189.0,Mumbai,905436,911957,2024-06-09 07:38:09,2226.8,240701.02,Failed,2024,6,June
10049447,501193.0,920193.0,Mumbai,906265,911058,2023-01-06 04:53:11,19449.7,170800.73,Cancelled,2023,1,January
10049448,516463.0,920287.0,Mumbai ,906857,913956,2025-04-24 17:01:31,20975.4,148950.47,Delivered,2025,4,April
10049449,517100.0,920135.0,Pune,902511,913427,2024-11-19 17:48:55,23435.3,192826.83,Cancelled,2024,11,November
10049450,514705.0,920357.0,Hyderabad,902114,913873,2024-06-26 21:18:55,12215.2,224644.62,In Transit,2024,6,June
10049451,509529.0,920049.0,Kolkata,906524,912427,2025-01-01 03:09:33,15086.9,5361.54,Delivered,2025,1,January
10049452,500428.0,920399.0,Pune,908118,913779,2025-07-15 11:18:58,24808.3,130814.93,Failed,2025,7,July
10049453,503575.0,920198.0,Kolkata,900239,913302,2024-06-21 11:17:31,10749.8,177751.56,Delivered,2024,6,June
10049454,505026.0,920397.0,Mumbai,902784,912206,2024-06-28 22:04:46,4749.9,173783.17,Delivered,2024,6,June
10049455,540774.0,920066.0,Chennai,906115,911846,2024-10-15 06:51:48,22294.7,109178.27,Delivered,2024,10,October
10049456,512867.0,920277.0,BENGALURU,900003,911636,2023-03-31 03:35:15,25539.7,78447.63,In Transit,2023,3,March
10049457,505803.0,920027.0,Pune,900391,913630,2023-07-02 10:18:44,11118.4,165603.65,In Transit,2023,7,July
10049458,518178.0,920316.0,Hyderabad,904205,910896,2024-05-11 23:42:06,20539.6,138957.58,Delivered,2024,5,May
10049459,511321.0,920204.0,Jaipur,911990,910955,2023-03-26 20:11:09,918.2,169458.16,In Transit,2023,3,March
10049460,534564.0,920062.0,Delhi,910674,910362,2024-07-22 03:53:43,24298.9,4909.94,Delivered,2024,7,July
10049461,534772.0,920228.0,Jaipur,910601,910653,2024-02-06 20:49:08,8051.1,150776.24,Cancelled,2024,2,February
10049462,526845.0,920084.0,Delhi,910274,910581,2023-02-11 13:56:33,2513.0,237204.53,In Transit,2023,2,February
10049463,505895.0,920231.0,Mumbai,901470,913464,2024-07-15 21:41:34,13616.0,63746.78,Delivered,2024,7,July
10049464,503293.0,920210.0,Hyderabad,903899,913075,2025-11-04 16:25:48,18953.4,153308.5,Delivered,2025,11,November
10049465,514452.0,920064.0,Chennai,906571,911867,2025-05-12 07:47:03,26889.6,159894.96,Delivered,2025,5,May
10049466,533646.0,920040.0,Jaipur,909985,910529,2024-03-16 00:37:32,13860.5,168745.14,Delivered,2024,3,March
10049467,503682.0,920032.0,Delhi,909671,912904,2023-02-08 18:08:08,8871.3,23078.44,Delivered,2023,2,February
10049468,541159.0,920336.0,Pune,901089,910327,2024-09-05 03:23:29,8500.3,136993.87,Delivered,2024,9,September
10049469,534766.0,920151.0,Hyderabad,908181,912038,2024-05-28 19:31:05,22393.3,159778.63,Delivered,2024,5,May
10049470,547188.0,920266.0,Jaipur,902601,913636,2025-03-16 12:01:11,3211.4,55162.36,Delivered,2025,3,March
10049471,531455.0,920089.0,Hyderabad,909923,913563,2024-02-09 18:55:08,22233.2,226330.9,Delivered,2024,2,February
10049472,524822.0,920044.0,Delhi,911440,912602,2025-10-07 08:12:52,15448.6,17443.99,Delivered,2025,10,October
10049473,507302.0,920128.0,Chennai,904312,910645,2025-12-22 00:10:30,10906.9,180228.82,Delivered,2025,12,December
10049474,514598.0,920274.0,Delhi,900651,912777,2025-05-28 16:47:58,5063.9,149660.0,Delivered,2025,5,May
10049475,542907.0,920162.0,Delhi,908266,910281,2025-11-28 18:50:11,8140.9,149338.44,Failed,2025,11,November
10049476,518140.0,920362.0,Jaipur,907514,912406,2025-02-18 17:48:06,26619.2,141625.18,Delivered,2025,2,February
10049477,524258.0,920356.0,Jaipur,908558,910077,2024-12-02 15:57:26,1835.6,218660.13,Delivered,2024,12,December
10049478,501817.0,920076.0,Bengaluru,901776,910661,2025-11-24 03:53:05,9430.8,7659.69,Delivered,2025,11,November
10049479,529710.0,920268.0,Kolkata,902727,913348,2023-08-14 16:04:39,25952.6,8907.25,Delivered,2023,8,August
10049480,534175.0,920210.0,Chennai,910029,912644,2025-12-24 06:49:06,12367.9,120947.0,Delivered,2025,12,December
10049481,549357.0,920399.0,Delhi,905563,911541,2024-02-01 06:13:08,22353.9,72962.42,Delivered,2024,2,February
10049482,508008.0,920212.0,Pune,901690,912025,2023-01-08 01:27:27,9414.1,208610.5,Cancelled,2023,1,January
10049483,523691.0,920055.0,Chennai,904027,912928,2025-08-18 09:03:48,2340.5,195766.69,Delivered,2025,8,August
10049484,522108.0,920205.0,Bengaluru,907203,913751,2023-08-13 17:14:46,6784.1,113732.97,Delivered,2023,8,August
10049485,514778.0,920020.0,Delhi,907472,912612,2023-10-04 05:26:57,27984.8,101094.08,Delivered,2023,10,October
10049486,533183.0,920376.0,Jaipur,906834,913062,2023-12-16 05:02:10,12042.4,195033.96,Delivered,2023,12,December
10049487,514210.0,920026.0,Kolkata,907882,911509,2023-02-11 23:19:20,21339.2,84636.58,Delivered,2023,2,February
10049488,504920.0,920353.0,Pune,904376,913649,2024-03-21 21:54:00,12432.7,196319.63,Delivered,2024,3,March
10049489,544116.0,920201.0,Kolkata,904665,913859,2023-08-20 12:17:44,10770.9,110597.7,Delivered,2023,8,August
10049490,514804.0,920071.0,Kolkata,906154,913008,2025-03-11 18:03:25,27425.2,179926.18,Delivered,2025,3,March
10049491,523904.0,920214.0,Chennai,905532,913635,2023-03-02 06:12:16,12748.5,155548.87,Delivered,2023,3,March
10049492,516153.0,920317.0,Jaipur,908674,912166,2023-01-26 14:49:03,12220.0,241078.72,Delivered,2023,1,January
10049493,532478.0,920267.0,Mumbai,906742,910299,2025-09-08 03:42:56,3881.4,8190.21,Delivered,2025,9,September
10049494,531844.0,920132.0,Chennai,902131,912663,2024-08-16 04:43:18,17792.6,141986.44,Cancelled,2024,8,August
10049495,536428.0,920378.0,Bengaluru,902601,911592,2025-06-22 00:17:39,22822.1,41176.92,Delivered,2025,6,June
10049496,538564.0,920295.0,Delhi,908808,911109,2025-08-11 08:00:21,9084.0,111941.76,Delivered,2025,8,August
10049497,517372.0,920101.0,Kolkata,903691,910877,2024-12-25 22:23:42,5726.6,160915.97,Delivered,2024,12,December
10049498,543923.0,920180.0,Chennai,907748,913428,2025-02-19 10:50:02,5871.1,100565.33,Delivered,2025,2,February
10049499,535293.0,920294.0,Pune,903800,911937,2025-12-24 00:18:16,23390.8,142854.12,Delivered,2025,12,December
10049500,510477.0,920103.0,Hyderabad,907875,913224,2023-05-08 03:36:59,26723.5,130437.37,Delivered,2023,5,May
10049501,513777.0,920217.0,Chennai,905617,910674,2023-02-22 00:35:43,13309.9,209521.15,Cancelled,2023,2,February
10049502,537590.0,920291.0,Mumbai,910660,911227,2025-01-03 07:08:16,10058.2,74607.86,In Transit,2025,1,January
10049503,530961.0,920157.0,Chennai,907053,910217,2025-05-10 10:30:16,18240.9,152374.67,Delivered,2025,5,May
10049504,541499.0,920089.0,Kolkata,910680,913822,2023-02-11 17:17:20,27141.6,137830.29,Delivered,2023,2,February
10049505,502174.0,920115.0,Kolkata,904943,912812,2023-04-01 21:10:29,12173.5,36715.6,Delivered,2023,4,April
10049506,536667.0,920059.0,Bengaluru,901937,912363,2023-05-17 04:46:46,770.7,144126.78,Delivered,2023,5,May
10049507,548217.0,920298.0,Delhi,908684,910173,2024-09-23 17:05:44,27170.2,219049.99,Delivered,2024,9,September
10049508,507326.0,920015.0,Jaipur,900976,910434,2025-08-27 16:41:30,11798.9,193696.31,Delivered,2025,8,August
10049509,546597.0,920256.0,Hyderabad,909466,911660,2024-05-14 13:51:25,16133.6,182273.58,Delivered,2024,5,May
10049510,526007.0,920396.0,Mumbai,902426,912430,2024-08-28 07:41:26,22464.1,241787.71,Delivered,2024,8,August
10049511,541035.0,920245.0,Kolkata,905584,911956,2024-02-19 07:34:35,1885.5,94261.82,Delivered,2024,2,February
10049512,540727.0,920047.0,Delhi,910508,911924,2024-10-09 00:21:44,26363.3,154148.09,Delivered,2024,10,October
10049513,533742.0,920066.0,Pune,901564,912560,2023-06-15 03:06:49,5059.3,171129.82,Delivered,2023,6,June
10049514,526748.0,920014.0,Chennai,901087,913986,2025-06-28 12:02:07,23939.8,3265.87,Delivered,2025,6,June
10049515,547893.0,920115.0,Jaipur,911454,910248,2025-05-22 07:12:00,18323.1,118655.31,Delivered,2025,5,May
10049516,523564.0,920315.0,Mumbai,906843,913066,2025-04-08 18:38:30,4699.8,191069.92,In Transit,2025,4,April
10049517,530923.0,920385.0,Chennai,910190,911283,2025-10-23 10:09:33,20852.7,144808.65,In Transit,2025,10,October
10049518,525117.0,920045.0,Kolkata,906111,912199,2025-06-14 11:18:54,22389.0,182509.84,Delivered,2025,6,June
10049519,511468.0,920110.0,Chennai,911641,912660,2023-12-26 11:20:20,26622.7,102245.29,Delivered,2023,12,December
10049520,533415.0,920297.0,Kolkata,902873,911814,2023-10-12 06:31:45,24646.7,223550.53,Delivered,2023,10,October
10049521,516205.0,920352.0,Hyderabad ,905467,911957,2025-06-03 10:24:38,18489.5,228096.52,Failed,2025,6,June
10049522,507436.0,920304.0,Hyderabad,901098,913057,2023-10-25 06:14:22,15287.6,66254.12,Delivered,2023,10,October
10049523,518553.0,920238.0,Hyderabad,903582,911674,2025-03-19 02:08:08,5251.6,116645.54,In Transit,2025,3,March
10049524,532555.0,920323.0,Delhi,910705,910603,2024-03-24 23:50:31,23909.8,190755.72,Delivered,2024,3,March
10049525,549789.0,920294.0,Jaipur,905265,913613,2025-02-16 13:07:58,4639.3,65540.9,In Transit,2025,2,February
10049526,528438.0,920005.0,Mumbai,901893,913215,2024-05-06 13:01:55,3843.3,61803.96,Delivered,2024,5,May
10049527,506375.0,920140.0,Kolkata,900761,913754,2025-05-07 16:57:29,16468.0,165932.28,Delivered,2025,5,May
10049528,518473.0,920123.0,Bengaluru,902045,913861,2025-07-23 00:13:42,22896.3,203165.0,Delivered,2025,7,July
10049529,531714.0,920316.0,Pune,905901,913767,2023-08-16 00:52:27,19339.8,125164.92,Delivered,2023,8,August
10049530,549167.0,920314.0,Pune,906915,911343,2023-04-19 02:38:36,11308.8,73052.25,In Transit,2023,4,April
10049531,524581.0,920303.0,Delhi,900912,912415,2024-06-08 16:11:30,15691.8,140860.54,Cancelled,2024,6,June
10049532,514488.0,920279.0,Mumbai,909863,913968,2025-05-08 08:07:57,19916.3,189487.51,In Transit,2025,5,May
10049533,515968.0,920085.0,MUMBAI,903818,911361,2023-07-07 10:24:27,1229.2,147528.95,Delivered,2023,7,July
10049534,547752.0,920283.0,Mumbai,907088,912731,2025-06-01 20:00:10,10780.0,249593.87,Delivered,2025,6,June
10049535,510030.0,920074.0,Chennai,905991,911985,2025-04-21 17:44:17,8458.5,157730.41,Delivered,2025,4,April
10049536,540379.0,920028.0,Bengaluru,910176,912224,2025-05-08 16:34:42,17005.5,208883.76,Delivered,2025,5,May
10049537,504765.0,920215.0,Bengaluru,911442,910174,2025-08-04 07:15:38,2443.8,39628.51,Delivered,2025,8,August
10049538,511095.0,920039.0,Jaipur,911723,913633,2024-04-26 20:42:46,9415.0,76080.83,Delivered,2024,4,April
10049539,541132.0,920251.0,Jaipur,908537,910940,2025-09-18 15:24:40,20195.5,162362.57,Delivered,2025,9,September
10049540,532267.0,920371.0,Kolkata,900983,911445,2024-05-16 17:38:36,3548.4,146031.38,Delivered,2024,5,May
10049541,503035.0,920390.0,Pune,905752,912609,2025-12-18 20:03:59,1909.1,189934.57,Delivered,2025,12,December
10049542,514596.0,920300.0,Mumbai,904363,910807,2025-03-17 23:24:11,18940.2,197145.75,Delivered,2025,3,March
10049543,506955.0,920345.0,PUNE,900918,913233,2025-03-16 00:13:52,1257.9,244999.15,Delivered,2025,3,March
10049544,516800.0,920324.0,Chennai ,903961,911385,2024-06-22 20:50:04,24483.5,130568.49,Delivered,2024,6,June
10049545,548708.0,920021.0,Pune,906108,911152,2023-01-01 15:10:51,23945.4,89372.64,Delivered,2023,1,January
10049546,537972.0,920144.0,Kolkata,906356,912245,2024-06-09 14:54:33,27742.8,108583.48,Delivered,2024,6,June
10049547,545792.0,920273.0,Kolkata,906949,911207,2023-03-24 15:06:32,8355.7,39274.36,Delivered,2023,3,March
10049548,515180.0,920050.0,Hyderabad,904895,913424,2025-02-25 10:00:31,5006.5,129174.8,Delivered,2025,2,February
10049549,517115.0,920100.0,Delhi,908195,913185,2024-07-06 07:15:53,22648.3,33934.6,Delivered,2024,7,July
10049550,516857.0,920302.0,Hyderabad,906641,912490,2023-02-12 13:34:38,17228.1,144164.19,Delivered,2023,2,February
10049551,510143.0,920328.0,Jaipur,904666,912836,2025-06-19 08:49:08,20285.5,181594.12,In Transit,2025,6,June
10049552,542716.0,920077.0,Jaipur,908276,912216,2024-03-03 15:09:15,9642.4,96655.71,In Transit,2024,3,March
10049553,502870.0,920019.0,Hyderabad,905701,912293,2024-02-23 21:46:51,19358.0,153969.48,Failed,2024,2,February
10049554,544018.0,920360.0,Bengaluru,906942,913018,2023-10-14 09:45:01,6514.4,157512.11,Delivered,2023,10,October
10049555,520451.0,920024.0,Delhi,911317,910519,2024-10-05 05:26:01,12824.2,207479.15,Delivered,2024,10,October
10049556,542436.0,920061.0,Mumbai,909937,910763,2023-10-18 15:20:16,8689.0,110573.93,Delivered,2023,10,October
10049557,507152.0,920281.0,Pune,902454,913281,2024-11-27 19:47:10,25515.9,83832.14,Delivered,2024,11,November
10049558,531103.0,920284.0,Pune,903540,913918,2024-05-18 11:47:50,10224.2,77507.04,Delivered,2024,5,May
10049559,516493.0,920148.0,Delhi,900812,911529,2024-04-28 19:01:45,23953.5,33305.25,Delivered,2024,4,April
10049560,507902.0,920244.0,Delhi,903798,913077,2024-02-13 14:03:58,16353.3,132202.91,Delivered,2024,2,February
10049561,547330.0,920326.0,Bengaluru,904326,913482,2024-07-14 14:55:10,6637.9,166402.18,Delivered,2024,7,July
10049562,506309.0,920394.0,Bengaluru,905651,913367,2023-05-02 01:08:44,17593.2,84566.82,Delivered,2023,5,May
10049563,509258.0,920089.0,Delhi,910369,911671,2025-04-04 20:30:20,17018.8,76542.51,Delivered,2025,4,April
10049564,546279.0,920013.0,Hyderabad,909901,913391,2023-11-29 22:28:51,6078.0,26264.91,Delivered,2023,11,November
10049565,528176.0,920080.0,Mumbai,902929,913672,2023-11-30 06:33:03,8207.6,188476.65,Delivered,2023,11,November
10049566,542277.0,920167.0,Jaipur,905037,911424,2025-03-05 11:40:28,9078.1,32631.21,Delivered,2025,3,March
10049567,538244.0,920115.0,Kolkata,904578,913197,2023-02-27 17:53:28,9092.5,120907.59,Failed,2023,2,February
10049568,503888.0,920047.0,Chennai,901359,910907,2024-04-19 13:54:53,9513.6,103106.3,Delivered,2024,4,April
10049569,541630.0,920386.0,Hyderabad,902078,913403,2025-11-04 19:48:48,8970.4,37878.92,Delivered,2025,11,November
10049570,509342.0,920297.0,Mumbai,903669,913768,2025-04-28 05:19:12,4511.4,59628.41,Delivered,2025,4,April
10049571,537603.0,920169.0,Mumbai,903199,910546,2023-03-26 03:21:42,26082.0,248662.02,Delivered,2023,3,March
10049572,529882.0,920227.0,Pune,900413,913297,2024-12-23 18:32:19,14626.4,210290.74,Delivered,2024,12,December
10049573,531919.0,920323.0,Kolkata,911541,911719,2025-12-05 09:08:14,23089.9,7118.1,In Transit,2025,12,December
10049574,545754.0,920351.0,Hyderabad,910137,911485,2024-02-18 04:51:53,15089.7,54651.4,Delivered,2024,2,February
10049575,532499.0,920273.0,Jaipur,908408,911316,2024-01-30 22:50:13,18171.7,168276.79,Delivered,2024,1,January
10049576,514322.0,920054.0,Kolkata,909590,913235,2023-02-09 09:21:48,17680.1,123083.48,Delivered,2023,2,February
10049577,511380.0,920270.0,Hyderabad,906341,912333,2025-02-06 03:03:03,19735.3,179788.48,Cancelled,2025,2,February
10049578,512161.0,920155.0,Hyderabad,902137,910406,2024-05-13 02:04:40,6748.1,180333.71,Cancelled,2024,5,May
10049579,545636.0,920231.0,Jaipur,910619,913644,2023-08-21 14:31:30,294.7,51356.63,Delivered,2023,8,August
10049580,530007.0,920257.0,Mumbai,911731,912949,2025-10-12 15:28:24,25745.6,94827.52,Delivered,2025,10,October
10049581,531980.0,920277.0,Mumbai,906569,910580,2024-12-18 21:27:18,12973.8,147229.34,Delivered,2024,12,December
10049582,500791.0,920382.0,Pune,901420,911962,2025-11-14 04:46:24,3541.3,190796.99,In Transit,2025,11,November
10049583,500328.0,920145.0,Mumbai,908406,913941,2025-11-06 13:03:45,27139.7,20909.87,Delivered,2025,11,November
10049584,545501.0,920174.0,Mumbai,904600,910684,2023-12-08 11:46:22,26603.0,220628.54,Delivered,2023,12,December
10049585,545714.0,920015.0,Hyderabad,911709,911982,2023-05-11 19:57:49,20669.1,57701.8,Delivered,2023,5,May
10049586,522673.0,920174.0,Mumbai,908962,912876,2025-04-13 10:04:38,1774.7,185833.46,In Transit,2025,4,April
